Leangen Travbane;10;20200125;4,97;29641;2,02-1,99-2,07;6432; 12,43; 11335;176,14;32123
Leangen Travbane;1;20200113;6,19;21923;2,6-1,32-1,49;7659; 22,53; 17719;202,71;29392
Leangen Travbane;2;20200113;1,21;18019;1,09-1,92-1,45;4235; 9,66; 12796;45,92;26925
Leangen Travbane;3;20200113;22,58;31245;1,54-3-1,93;5582; 66,47; 19164;817,36;36707
Leangen Travbane;4;20200113;4,04;22153;2,01-3,54-2,33;6002; 27,05; 20439;226,26;28176
Leangen Travbane;5;20200113;3,18;21665;1,45-2,3-1,84;5994; 10,89; 19777;148,1;27066
Leangen Travbane;6;20200113;2,05;41471;1,26-2,94-2,26;10607; 16,4; 23698;110,67;36977
Leangen Travbane;7;20200113;2,6;8963;1,28-1,67;2489; 2,43; 11899;25,39;14106
Leangen Travbane;8;20200113;5,37;22362;1,6-1,62-1,79;3241; 6,46; 15815;55,49;24106
Leangen Travbane;1;20200106;3,7;29163;1,31-1,23-1,98;8390; 4,63; 28885;139,38;35280
Leangen Travbane;2;20200106;3,91;27556;1,63-1,56-3,31;10386; 4,46; 28400;95,25;29940
Leangen Travbane;3;20200106;1,97;31815;1,82-4,84-4,01;10494; 29,11; 30037;277,03;33893
Leangen Travbane;4;20200106;3,88;26864;1,57-1,25-1,38;11439; 9,99; 26870;124,4;32025
Leangen Travbane;5;20200106;56,57;40457;4,79-1,24-4,13;12690; 12,48; 24185;1242,11;40553
Leangen Travbane;6;20200106;10,06;28228;3,21-5,49-10,12;7531; 45,25; 23312;2229,89;38207
Leangen Travbane;7;20200106;4,27;25308;1,5-1,95-1,53;5932; 12,15; 15969;131,61;21593
Leangen Travbane;8;20200106;2,63;38905;1,43-1,95-2,03;7004; 8; 25229;122,68;38220
Leangen Travbane;1;20191223;1,47;31060;1,29-4,65-1,56;8946; 28,69; 32196;166,11;39630
Leangen Travbane;2;20191223;2,69;23774;1,47-2,58-1,62;6917; 13,74; 26881;104,48;26257
Leangen Travbane;3;20191223;4,49;33145;2,14-2,22-3,75;12012; 10,42; 35053;263,55;34482
Leangen Travbane;4;20191223;3,86;48464;2,29-2,99-2,24;12857; 25,04; 38484;136,39;40512
Leangen Travbane;5;20191223;2,82;31478;2,16-1,3-2,98;11066; 5,81; 29189;69,66;32967
Leangen Travbane;6;20191223;1,65;37162;1,16-2,73-1,6;10199; 18,17; 22695;60,81;39700
Leangen Travbane;7;20191223;4,79;20459;1,81-2,32-3,89;4847; 19,08; 19992;214,25;35400
Leangen Travbane;8;20191223;1,99;28778;2,74-4,44-4,71;6195; 27,53; 16954;158,88;28341
Leangen Travbane;1;20191216;9,03;34784;2,7-2,39-2,75;9967; 17,69; 24887;372,22;36070
Leangen Travbane;2;20191216;3,82;29479;2,06-5,17-2,29;11215; 62,77; 30468;258,59;43339
Leangen Travbane;3;20191216;6,49;13973;1,53-1,29-1,38;4481; 9,44; 16832;79,3;26358
Leangen Travbane;4;20191216;2,42;11345;1,14-1,35-1,19;3037; 6,91; 9912;15,31;20047
Leangen Travbane;5;20191216;4,45;23476;1,37-1,67-1,88;6747; 12,55; 18332;123,11;29668
Leangen Travbane;6;20191216;5,23;20699;1,86-1,8-1,46;7225; 17,89; 16625;107,7;30379
Leangen Travbane;7;20191216;32,56;24316;1,96-1,14-1,37;5487; 14,26; 17278;468,59;37878
Leangen Travbane;8;20191216;3,44;21839;1,3-1,5-1,2;2827; 21,83; 14401;57,48;22379
Leangen Travbane;9;20191216;2,54;32943;1,24-1,69;4231; 5,09; 15269;27,2;38897
Leangen Travbane;1;20191209;11,36;25261;4,82-4,94-2,15;10634; 143,73; 21275;1102,74;31110
Leangen Travbane;2;20191209;2,23;17894;1,38-1,59-2,67;5409; 5,1; 11062;65,79;25252
Leangen Travbane;3;20191209;1,6;29797;1,17-1,71-1,63;8596; 10,36; 22978;42,6;36950
Leangen Travbane;4;20191209;2,02;18330;1,24-9,62-2,7;8023; 46,51; 17074;713,15;23269
Leangen Travbane;5;20191209;10,09;13212;1,68-2,22-1,76;6084; 16,28; 10534;114,83;20754
Leangen Travbane;6;20191209;24,65;33400;4,95-2,26-23,78;8832; 38,01; 20762;1742,43;37185
Leangen Travbane;7;20191209;1,19;16158;1,05-1,27-1,05;3743; 4,35; 9220;33,4;20229
Leangen Travbane;8;20191209;2,41;13552;1,37-1,9-1,72;2287; 10,43; 13141;51,58;23975
Leangen Travbane;1;20191202;2,33;14129;1,73-3,43-9,63;6163; 16,77; 11315;1800,87;20581
Leangen Travbane;2;20191202;3,44;15349;1,59-1,66-1,74;5450; 12,73; 11699;95,75;19627
Leangen Travbane;3;20191202;1,72;15264;1,66-5,91-3,81;3488; 21,96; 12096;221;27442
Leangen Travbane;4;20191202;2,97;13249;1,81-4,1-3,39;4961; 29,87; 9208;488,65;15999
Leangen Travbane;5;20191202;1,86;17190;1,67-9,28-3,09;5727; 50,98; 9610;600,62;22059
Leangen Travbane;6;20191202;10,44;12791;4,29-3,25-2,52;6789; 56,89; 10798;221,43;25940
Leangen Travbane;7;20191202;1,71;15470;1,49-1,95-3,21;3270; 5,39; 9432;20,1;20759
Leangen Travbane;8;20191202;7,17;13983;1,4-1,29-1,97;1605; 11,08; 8801;156,07;17750
Leangen Travbane;1;20191123;3,1;23394;1,27-1,21-1,61;6206; 3,06; 13029;23,03;36429
Leangen Travbane;2;20191123;9,07;16170;2,6-2,16-3,29;6823; 23,39; 13400;419,33;29772
Leangen Travbane;3;20191123;2,5;27913;1,51-1,67-2,89;8061; 5,37; 16444;60,23;39218
Leangen Travbane;4;20191123;2,91;36736;1,76-3,12-2,05;12911; 18,95; 22699;56,7;53768
Leangen Travbane;5;20191123;5,63;39873;1,87-2,49-3,2;13724; 11,31; 23426;217,72;61741
Leangen Travbane;6;20191123;1,5;43595;1,22-2,33-3,5;14589; 5,52; 26826;46,48;80645
Leangen Travbane;7;20191123;5,92;47304;1,94-1,81-4,09;15670; 7,44; 21536;129,55;52726
Leangen Travbane;8;20191123;7,48;41860;2,42-2,35-4,59;13488; 15,3; 20921;806,27;49412
