Lop;Startnr;StartMetode;Distanse;Heste_navn;Bane;Dato;Id_nr;FormfaktorTotal
8;3;Volestart;2140;Madre Mia;  Bjerke Travbane ;2020-01-15;30097210;99
3;3;Volestart;2100;Madre Mia;  Jarlsberg Travbane ;2020-02-07;30097210;-23
2;12;Autostart;2100;Madre Mia;  Jarlsberg Travbane ;2020-02-14;30097210;76
3;2;Autostart;2100;Madre Mia;  Biri Travbane ;2020-04-24;30097210;-35
1;2;Autostart;1609;Hot Stone;  Bjerke Travbane ;2020-02-06;30097215;111
4;4;Autostart;2140;Hot Stone;  Momarken Travbane ;2020-04-28;30097215;88
1;6;Autostart;2100;Birk Faks;  Jarlsberg Travbane ;2020-01-11;30097217;257
5;12;Autostart;2100;Birk Faks;  Bjerke Travbane ;2020-01-22;30097217;300
2;2;Autostart;2100;Birk Faks;  Bjerke Travbane ;2020-02-05;30097217;329
1;5;Autostart;2100;Birk Faks;  Jarlsberg Travbane ;2020-02-14;30097217;350
5;3;Autostart;2100;Birk Faks;  Bjerke Travbane ;2020-02-26;30097217;371
6;8;Autostart;1609;Birk Faks;  Bjerke Travbane ;2020-03-05;30097217;360
4;10;Autostart;2100;Birk Faks;  Jarlsberg Travbane ;2020-04-19;30097217;230
7;6;Volestart;2120;Sagen Prima Vera;  Biri Travbane ;2020-01-10;30097219;47
3;8;Volestart;2120;Sagen Prima Vera;  Biri Travbane ;2020-02-28;30097219;-66
4;10;Volestart;2160;Sagen Prima Vera;  Momarken Travbane ;2020-03-10;30097219;20
6;5;Autostart;2100;Rock'n Rolling;  Klosterskogen Travbane ;2020-01-12;30097234;244
6;8;Autostart;2140;Rock'n Rolling;  Sørlandets Travpark ;2020-01-19;30097234;265
8;2;Autostart;2140;Rock'n Rolling;  Sørlandets Travpark ;2020-02-15;30097234;306
4;8;Autostart;2140;Rock'n Rolling;  Sørlandets Travpark ;2020-03-01;30097234;276
4;3;Volestart;2140;Rock'n Rolling;  Bjerke Travbane ;2020-05-06;30097234;194
4;5;Volestart;2120;Birk B.B. Remin;  Biri Travbane ;2020-01-10;30097235;21
4;5;Volestart;2160;Birk B.B. Remin;  Bjerke Travbane ;2020-01-22;30097235;153
3;7;Volestart;2160;Birk B.B. Remin;  Bjerke Travbane ;2020-01-29;30097235;141
1;5;Autostart;2100;Birk B.B. Remin;  Bjerke Travbane ;2020-03-04;30097235;32
4;3;Volestart;2160;Birk B.B. Remin;  Bjerke Travbane ;2020-03-11;30097235;118
3;1;Volestart;2060;Biffmann Ø.K.;  Forus Travbane ;2020-01-21;30097248;48
1;7;Volestart;2060;Biffmann Ø.K.;  Forus Travbane ;2020-02-08;30097248;180
4;4;Volestart;2040;Biffmann Ø.K.;  Forus Travbane ;2020-03-08;30097248;48
3;1;Volestart;2040;Biffmann Ø.K.;  Forus Travbane ;2020-05-10;30097248;27
5;7;Autostart;2100;Tønder Ø.K.;  Bjerke Travbane ;2020-01-08;30097250;102
7;1;Autostart;2100;Tønder Ø.K.;  Bjerke Travbane ;2020-01-18;30097250;131
7;1;Autostart;2100;Tønder Ø.K.;  Bjerke Travbane ;2020-01-18;30097250;131
1;1;Volestart;2140;Tønder Ø.K.;  Bjerke Travbane ;2020-01-29;30097250;110
3;1;Volestart;2040;Tønder Ø.K.;  Forus Travbane ;2020-02-08;30097250;131
3;2;Volestart;2600;Tønder Ø.K.;  Biri Travbane ;2020-05-02;30097250;54
8;9;Volestart;2140;Madame Creation;  Bjerke Travbane ;2020-02-26;30097253;129
1;5;Autostart;2100;Madame Creation;  Biri Travbane ;2020-05-08;30097253;20
6;1;Autostart;2100;Dancing Queen;  Jarlsberg Travbane ;2020-01-11;30097255;130
6;10;Autostart;2100;Dancing Queen;  Bjerke Travbane ;2020-02-05;30097255;11
4;11;Autostart;2100;Dancing Queen;  Jarlsberg Travbane ;2020-02-29;30097255;2
3;8;Autostart;2100;Dancing Queen;  Jarlsberg Travbane ;2020-03-12;30097255;100
1;6;Autostart;2100;Dancing Queen;  Jarlsberg Travbane ;2020-04-26;30097255;NULL
6;7;Autostart;2100;Loveyou Hangover;  Jarlsberg Travbane ;2020-01-11;30097264;169
4;9;Autostart;2140;Loveyou Hangover;  Sørlandets Travpark ;2020-03-01;30097264;190
6;1;Autostart;2140;Loveyou Hangover;  Sørlandets Travpark ;2020-04-25;30097264;170
4;9;Autostart;2140;Loveyou Hangover;  Sørlandets Travpark ;2020-05-09;30097264;280
2;7;Autostart;2100;Donato Dream;  Jarlsberg Travbane ;2020-03-06;30097265;69
11;2;Volestart;2040;Smedheim Staut;  Forus Travbane ;2020-02-08;30097267;26
4;9;Volestart;2060;Smedheim Staut;  Forus Travbane ;2020-03-08;30097267;177
2;8;Autostart;2040;Smedheim Staut;  Forus Travbane ;2020-04-23;30097267;NULL
5;1;Autostart;2140;Smedheim Staut;  Sørlandets Travpark ;2020-05-09;30097267;230
5;1;Volestart;2120;Opseth Elma;  Bergen Travpark ;2020-01-09;30097283;168
5;9;Volestart;2120;Opseth Elma;  Bergen Travpark ;2020-01-23;30097283;178
2;5;Volestart;2120;Opseth Elma;  Bergen Travpark ;2020-02-13;30097283;47
2;5;Volestart;2120;Opseth Elma;  Bergen Travpark ;2020-02-13;30097283;47
5;7;Volestart;2120;Opseth Elma;  Bergen Travpark ;2020-03-05;30097283;36
2;11;Volestart;2120;Opseth Elma;  Bergen Travpark ;2020-04-27;30097283;55
2;6;Volestart;2120;Opseth Elma;  Bergen Travpark ;2020-05-07;30097283;179
4;11;Volestart;2160;Tuxi Temi;  Bjerke Travbane ;2020-01-15;30097289;146
5;7;Autostart;2100;Tuxi Temi;  Bjerke Travbane ;2020-02-26;30097289;178
1;7;Autostart;1609;Tuxi Temi;  Jarlsberg Travbane ;2020-03-12;30097289;202
5;9;Autostart;2100;Tuxi Temi;  Jarlsberg Travbane ;2020-04-29;30097289;NULL
5;11;Volestart;2080;Tåga Prinsen;  Forus Travbane ;2020-01-14;30097295;112
6;7;Autostart;2040;Tåga Prinsen;  Forus Travbane ;2020-01-21;30097295;112
7;2;Volestart;2060;Tåga Prinsen;  Forus Travbane ;2020-02-25;30097295;88
4;9;Autostart;2040;Tåga Prinsen;  Forus Travbane ;2020-04-23;30097295;79
3;9;Volestart;2060;Tåga Prinsen;  Forus Travbane ;2020-05-10;30097295;168
8;4;Volestart;2140;Sahara Breeze;  Bjerke Travbane ;2020-01-29;30097300;-10
2;4;Autostart;2040;Sahara Breeze;  Forus Travbane ;2020-03-08;30097300;99
2;8;Volestart;2040;Sahara Breeze;  Forus Travbane ;2020-05-05;30097300;-10
6;9;Autostart;2140;Wishmaster;  Momarken Travbane ;2020-02-27;30097302;125
3;1;Autostart;2100;Wishmaster;  Jarlsberg Travbane ;2020-03-12;30097302;176
6;2;Autostart;2100;Wishmaster;  Biri Travbane ;2020-04-24;30097302;NULL
5;4;Autostart;2609;Wishmaster;  Jarlsberg Travbane ;2020-05-10;30097302;228
5;12;Autostart;2640;L.J.'s Musclemadness;  Leangen Travbane ;2020-05-04;30097304;119
7;8;Volestart;2100;Johan Herbjørn Jr.;  Klosterskogen Travbane ;2020-01-04;30097305;80
5;2;Autostart;2140;Lykkje Cornelius;  Sørlandets Travpark ;2020-05-09;30097318;121
3;9;Autostart;2100;Fanny va Bene;  Klosterskogen Travbane ;2020-01-04;30097325;149
2;5;Autostart;2140;Fanny va Bene;  Sørlandets Travpark ;2020-01-19;30097325;136
7;2;Autostart;1609;Fanny va Bene;  Bjerke Travbane ;2020-03-05;30097325;137
3;1;Autostart;2100;Ezra H.;  Biri Travbane ;2020-04-24;30097326;0
3;4;Volestart;2080;Honannas Marcelle;  Forus Travbane ;2020-01-21;30097327;-9
1;5;Volestart;2060;Honannas Marcelle;  Forus Travbane ;2020-02-08;30097327;69
4;3;Volestart;2040;Honannas Marcelle;  Forus Travbane ;2020-03-08;30097327;-30
3;6;Volestart;2060;Honannas Marcelle;  Forus Travbane ;2020-05-05;30097327;-30
8;3;Volestart;2040;Erga Fenja;  Forus Travbane ;2020-05-10;30097333;-10
5;3;Autostart;2100;Unfinished Bizniz;  Klosterskogen Travbane ;2020-01-04;30097337;307
6;6;Autostart;2140;Unfinished Bizniz;  Sørlandets Travpark ;2020-01-19;30097337;319
2;7;Volestart;2120;Letthegamebegin;  Klosterskogen Travbane ;2020-01-12;30097357;79
4;12;Volestart;2160;Letthegamebegin;  Sørlandets Travpark ;2020-01-19;30097357;166
2;10;Autostart;2140;Letthegamebegin;  Sørlandets Travpark ;2020-05-01;30097357;63
4;1;Volestart;2100;Alta Faksa;  Jarlsberg Travbane ;2020-02-07;30097362;-39
2;11;Autostart;1609;N.Y. Royal Flush;  Bjerke Travbane ;2020-02-12;30097363;218
3;2;Volestart;2600;N.Y. Royal Flush;  Jarlsberg Travbane ;2020-02-29;30097363;208
6;8;Autostart;1640;N.Y. Royal Flush;  Momarken Travbane ;2020-03-10;30097363;198
3;12;Volestart;2120;Valle Hugo;  Jarlsberg Travbane ;2020-01-11;30097384;91
3;5;Autostart;1609;Valle Hugo;  Sørlandets Travpark ;2020-01-19;30097384;210
5;9;Autostart;2100;Valle Hugo;  Bjerke Travbane ;2020-01-29;30097384;239
9;2;Volestart;2550;Valle Hugo;  Forus Travbane ;2020-02-08;30097384;258
5;11;Autostart;2100;Valle Hugo;  Jarlsberg Travbane ;2020-02-29;30097384;168
5;9;Autostart;2140;Valle Hugo;  Sørlandets Travpark ;2020-04-25;30097384;138
2;11;Volestart;2680;Valle Hugo;  Sørlandets Travpark ;2020-05-09;30097384;227
4;13;Volestart;2120;Frøken Helmine;  Jarlsberg Travbane ;2020-03-06;30097385;40
8;4;Autostart;2100;Maisol;  Biri Travbane ;2020-02-16;30097389;148
7;2;Volestart;2140;Maisol;  Leangen Travbane ;2020-03-09;30097389;35
6;2;Autostart;1700;Seabreeze Ås;Klosterskogen Travbane ;2020-01-04;30097390;70
5;4;Autostart;2100;Seabreeze Ås;  Klosterskogen Travbane ;2020-01-12;30097390;160
3;4;Volestart;2100;Frøken Fyrrig;  Biri Travbane ;2020-02-28;30097417;-30
5;8;Autostart;2100;Krita;  Bjerke Travbane ;2020-01-08;30097418;34
4;1;Volestart;2140;Krita;  Bjerke Travbane ;2020-01-15;30097418;34
5;8;Autostart;2100;Krita;  Jarlsberg Travbane ;2020-01-24;30097418;20
5;11;Autostart;2100;Krita;  Bjerke Travbane ;2020-03-04;30097418;20
7;1;Autostart;2100;Krita;  Bjerke Travbane ;2020-03-11;30097418;32
3;9;Volestart;2120;Krita;  Biri Travbane ;2020-05-08;30097418;-76
8;4;Volestart;2040;Pastor Nilsen;  Forus Travbane ;2020-01-21;30097421;100
2;10;Autostart;2040;Pastor Nilsen;  Forus Travbane ;2020-03-08;30097421;135
2;12;Volestart;2060;Pastor Nilsen;  Forus Travbane ;2020-05-05;30097421;56
7;1;Volestart;2140;Junepia;  Leangen Travbane ;2020-01-13;30097439;-9
8;7;Volestart;2140;Golden Wave;  Bjerke Travbane ;2020-01-15;30097440;60
3;11;Volestart;2100;Golden Wave;  Jarlsberg Travbane ;2020-02-07;30097440;-4
2;1;Autostart;2100;Golden Wave;  Bjerke Travbane ;2020-02-13;30097440;95
2;1;Autostart;2100;Golden Wave;  Bjerke Travbane ;2020-02-13;30097440;95
2;8;Autostart;2100;Golden Wave;  Jarlsberg Travbane ;2020-03-12;30097440;-14
5;4;Volestart;2040;Sylv Oda;  Forus Travbane ;2020-01-14;30097443;17
7;8;Volestart;2140;Suksess Med Bless;  Bergen Travpark ;2020-01-23;30097444;21
5;5;Volestart;2100;Suksess Med Bless;  Bergen Travpark ;2020-03-05;30097444;-12
2;2;Volestart;2100;Suksess Med Bless;  Bergen Travpark ;2020-04-27;30097444;-23
2;3;Volestart;2100;Suksess Med Bless;  Bergen Travpark ;2020-05-07;30097444;109
2;10;Volestart;2060;Gigant Stephen;  Forus Travbane ;2020-02-08;30097445;56
2;7;Autostart;2100;Gigant Stephen;  Bergen Travpark ;2020-02-23;30097445;187
2;12;Volestart;2060;Kissmymuscles;  Forus Travbane ;2020-02-08;30097446;54
1;12;Autostart;2040;Kissmymuscles;  Forus Travbane ;2020-04-23;30097446;43
7;1;Volestart;2100;Pelucchi;  Jarlsberg Travbane ;2020-05-10;30097453;-10
3;12;Autostart;2100;Key To Happen;  Bjerke Travbane ;2020-01-22;30097469;70
7;2;Autostart;2100;Key To Happen;  Bjerke Travbane ;2020-02-12;30097469;123
5;11;Autostart;1609;Key To Happen;  Jarlsberg Travbane ;2020-04-19;30097469;113
9;5;Volestart;2160;Voje Maren;  Sørlandets Travpark ;2020-02-15;30097474;115
9;10;Volestart;2140;Voje Maren;  Jarlsberg Travbane ;2020-02-29;30097474;184
2;6;Volestart;2160;Reiremo Ruggen;  Bjerke Travbane ;2020-05-06;30097475;0
2;1;Autostart;2100;Moi Diva;  Klosterskogen Travbane ;2020-01-04;30097477;20
8;4;Volestart;2140;Moi Diva;  Sørlandets Travpark ;2020-01-19;30097477;99
4;3;Volestart;2100;Moi Diva;  Jarlsberg Travbane ;2020-02-07;30097477;120
1;2;Volestart;2160;Moi Diva;  Sørlandets Travpark ;2020-05-01;30097477;40
7;7;Autostart;2100;Tyrifaksen;  Bjerke Travbane ;2020-01-18;30097514;46
7;7;Autostart;2100;Tyrifaksen;  Bjerke Travbane ;2020-01-18;30097514;46
1;5;Volestart;2160;Tyrifaksen;  Bjerke Travbane ;2020-01-29;30097514;168
5;8;Autostart;2140;Tyrifaksen;  Momarken Travbane ;2020-02-27;30097514;212
3;11;Volestart;2620;Tyrifaksen;  Biri Travbane ;2020-05-02;30097514;132
3;7;Volestart;2160;Stjerne Tore;  Sørlandets Travpark ;2020-05-01;30097521;64
3;8;Volestart;2160;Åsa O.K.;  Sørlandets Travpark ;2020-04-25;30097527;7
5;11;Autostart;2140;Åsa O.K.;  Sørlandets Travpark ;2020-05-09;30097527;130
7;8;Volestart;2100;Dag Lyana;  Jarlsberg Travbane ;2020-02-14;30097530;0
9;1;Autostart;2140;Alonso Jenta;  Momarken Travbane ;2020-03-10;30097531;-9
4;3;Autostart;1609;Alonso Jenta;  Jarlsberg Travbane ;2020-04-21;30097531;NULL
2;3;Volestart;2640;Alonso Jenta;  Sørlandets Travpark ;2020-05-09;30097531;79
9;3;Volestart;2100;Gnisten;  Biri Travbane ;2020-05-08;30097543;10
2;1;Autostart;2100;Arendelle;  Biri Travbane ;2020-02-28;30097544;-10
8;3;Volestart;2100;Arendelle;  Biri Travbane ;2020-05-08;30097544;-30
3;6;Volestart;2160;Best Frøya;  Bjerke Travbane ;2020-01-15;30097560;3
3;3;Volestart;2140;Best Frøya;  Momarken Travbane ;2020-04-28;30097560;2
3;3;Volestart;2100;Best Frøya;  Biri Travbane ;2020-05-08;30097560;2
8;7;Volestart;2160;Torifaxa;  Momarken Travbane ;2020-01-17;30097567;70
3;8;Autostart;1640;Locamotion;  Leangen Travbane ;2020-01-06;30097579;74
5;12;Autostart;2140;Locamotion;  Leangen Travbane ;2020-01-25;30097579;200
5;6;Autostart;2140;Locamotion;  Leangen Travbane ;2020-02-17;30097579;266
1;7;Autostart;2140;Locamotion;  Leangen Travbane ;2020-03-02;30097579;284
6;1;Autostart;2140;Locamotion;  Leangen Travbane ;2020-04-22;30097579;209
1;11;Autostart;2640;Locamotion;  Leangen Travbane ;2020-05-04;30097579;307
2;5;Volestart;2100;Alita Speed;  Klosterskogen Travbane ;2020-01-12;30097580;30
2;4;Autostart;2100;Alita Speed;  Jarlsberg Travbane ;2020-03-12;30097580;40
7;4;Volestart;2160;Ask Viktoria;  Sørlandets Travpark ;2020-01-19;30097599;90
4;6;Volestart;2120;Ask Viktoria;  Bergen Travpark ;2020-02-23;30097599;108
6;7;Volestart;2120;Ask Viktoria;  Bergen Travpark ;2020-03-05;30097599;188
4;11;Volestart;2120;Ask Viktoria;  Bergen Travpark ;2020-04-27;30097599;98
9;4;Volestart;2160;Nebbenes Viking;  Bjerke Travbane ;2020-01-29;30097605;0
8;1;Volestart;2100;Nebbenes Viking;  Jarlsberg Travbane ;2020-02-14;30097605;90
7;8;Volestart;2100;Nebbenes Viking;  Jarlsberg Travbane ;2020-03-06;30097605;-20
5;2;Volestart;2100;Grude Odin;  Bergen Travpark ;2020-03-05;30097606;60
2;10;Volestart;2120;Grude Odin;  Bergen Travpark ;2020-04-27;30097606;59
6;1;Autostart;2100;Zeen av Ekbacka;  Bjerke Travbane ;2020-01-18;30097617;267
6;1;Autostart;2100;Zeen av Ekbacka;  Bjerke Travbane ;2020-01-18;30097617;267
5;9;Autostart;1600;Zeen av Ekbacka;  Forus Travbane ;2020-02-08;30097617;278
2;4;Autostart;2100;Queen L. Bricois;  Bjerke Travbane ;2020-01-23;30097633;-60
8;6;Volestart;2140;Queen L. Bricois;  Bjerke Travbane ;2020-01-29;30097633;39
1;10;Autostart;2100;Queen L. Bricois;  Biri Travbane ;2020-05-08;30097633;-60
3;9;Autostart;2100;Senet Island;  Bjerke Travbane ;2020-01-22;30097656;218
7;5;Autostart;2100;Senet Island;  Bjerke Travbane ;2020-02-12;30097656;101
3;7;Volestart;2620;Senet Island;  Jarlsberg Travbane ;2020-02-29;30097656;230
4;3;Autostart;2100;Senet Island;  Jarlsberg Travbane ;2020-03-12;30097656;220
3;5;Volestart;2160;S.K.'s Iron Lady;  Leangen Travbane ;2020-01-13;30097670;30
5;4;Autostart;2140;S.K.'s Iron Lady;  Leangen Travbane ;2020-01-25;30097670;174
1;4;Autostart;1609;S.K.'s Iron Lady;  Bjerke Travbane ;2020-02-06;30097670;161
4;6;Autostart;1609;S.K.'s Iron Lady;  Biri Travbane ;2020-02-16;30097670;160
6;1;Autostart;2100;S.K.'s Iron Lady;  Bjerke Travbane ;2020-02-26;30097670;70
8;1;Volestart;2140;Hera B.R.;  Leangen Travbane ;2020-01-13;30097672;0
9;2;Volestart;2140;Hera B.R.;  Leangen Travbane ;2020-02-10;30097672;35
1;2;Volestart;2140;Beverlyhills Vicky;  Bjerke Travbane ;2020-02-09;30097673;-37
2;3;Autostart;2100;Beverlyhills Vicky;  Jarlsberg Travbane ;2020-03-06;30097673;124
1;10;Volestart;2160;Alfa Betty;  Bjerke Travbane ;2020-01-08;30097674;33
3;5;Volestart;2160;Alfa Betty;  Bjerke Travbane ;2020-01-18;30097674;130
3;5;Volestart;2160;Alfa Betty;  Bjerke Travbane ;2020-01-18;30097674;130
9;1;Volestart;2550;Alfa Betty;  Forus Travbane ;2020-02-08;30097674;19
4;2;Autostart;2140;Alfa Betty;  Sørlandets Travpark ;2020-02-15;30097674;121
8;2;Volestart;2140;Alfa Betty;  Momarken Travbane ;2020-03-10;30097674;0
6;3;Volestart;2140;Alfa Betty;  Momarken Travbane ;2020-04-28;30097674;NULL
10;3;Volestart;2120;Alfa Betty;  Jarlsberg Travbane ;2020-05-10;30097674;83
2;8;Volestart;2080;Nordli Lyn;  Forus Travbane ;2020-01-05;30097675;172
5;12;Volestart;2080;Nordli Lyn;  Forus Travbane ;2020-01-14;30097675;153
6;9;Autostart;2040;Nordli Lyn;  Forus Travbane ;2020-01-21;30097675;133
3;9;Volestart;2060;Nordli Lyn;  Forus Travbane ;2020-02-08;30097675;151
4;2;Volestart;2570;Nordli Lyn;  Forus Travbane ;2020-04-30;30097675;38
3;7;Volestart;2060;Nordli Lyn;  Forus Travbane ;2020-05-10;30097675;139
5;1;Autostart;2140;Fidji Rags;  Leangen Travbane ;2020-01-06;30097676;178
6;8;Autostart;2140;Fidji Rags;  Leangen Travbane ;2020-01-13;30097676;208
5;12;Autostart;2140;Fidji Rags;  Leangen Travbane ;2020-02-17;30097676;104
1;2;Autostart;2140;Fidji Rags;  Leangen Travbane ;2020-03-02;30097676;241
4;9;Volestart;2180;Bleke Silver;  Leangen Travbane ;2020-01-13;30097678;156
10;9;Volestart;2180;Bleke Silver;  Leangen Travbane ;2020-01-25;30097678;275
4;12;Autostart;2140;Bleke Silver;  Leangen Travbane ;2020-04-22;30097678;193
3;10;Volestart;2180;Bleke Silver;  Leangen Travbane ;2020-05-04;30097678;316
8;11;Volestart;2080;Korrappen;  Forus Travbane ;2020-01-14;30097681;38
7;9;Volestart;2180;Vill Jerven;  Leangen Travbane ;2020-01-25;30097682;248
2;1;Volestart;2160;Vill Jerven;  Leangen Travbane ;2020-02-10;30097682;389
3;9;Volestart;2200;Vill Jerven;  Leangen Travbane ;2020-02-24;30097682;410
4;10;Volestart;2180;Vill Jerven;  Leangen Travbane ;2020-03-02;30097682;434
5;12;Autostart;2140;Vill Jerven;  Leangen Travbane ;2020-04-22;30097682;302
6;1;Volestart;2140;Vill Jerven;  Leangen Travbane ;2020-05-04;30097682;427
3;1;Autostart;1640;Kiss Me;  Leangen Travbane ;2020-01-06;30097683;89
5;1;Autostart;2140;Kiss Me;  Leangen Travbane ;2020-01-25;30097683;209
7;1;Autostart;1640;Kiss Me;  Leangen Travbane ;2020-02-10;30097683;190
8;5;Autostart;2140;Kiss Me;  Leangen Travbane ;2020-03-09;30097683;99
1;10;Autostart;2140;Kiss Me;  Leangen Travbane ;2020-04-22;30097683;NULL
1;5;Autostart;2640;Kiss Me;  Leangen Travbane ;2020-05-04;30097683;209
3;11;Volestart;2160;Turbo Teddy;  Momarken Travbane ;2020-01-17;30097687;-42
3;10;Volestart;2160;Turbo Teddy;  Bjerke Travbane ;2020-01-29;30097687;38
5;10;Autostart;2100;Turbo Teddy;  Bjerke Travbane ;2020-03-04;30097687;99
6;5;Autostart;2100;Turbo Teddy;  Jarlsberg Travbane ;2020-04-20;30097687;-19
3;6;Volestart;2160;Turbo Teddy;  Momarken Travbane ;2020-04-28;30097687;NULL
8;7;Volestart;2120;Miss Superneo;  Bergen Travpark ;2020-01-23;30097689;53
9;7;Volestart;2120;Miss Superneo;  Bergen Travpark ;2020-03-05;30097689;87
1;3;Autostart;2100;Miss Superneo;  Bergen Travpark ;2020-04-27;30097689;116
3;4;Volestart;2160;B.B. Messi;  Leangen Travbane ;2020-05-04;30097692;52
6;3;Autostart;2100;Easy On The Eye;  Jarlsberg Travbane ;2020-01-11;30097712;233
6;4;Autostart;1609;Easy On The Eye;  Bjerke Travbane ;2020-02-09;30097712;123
1;5;Autostart;2100;Easy On The Eye;  Bjerke Travbane ;2020-02-22;30097712;195
5;4;Autostart;2100;Easy On The Eye;  Biri Travbane ;2020-02-28;30097712;182
4;7;Autostart;1609;Entereza;  Biri Travbane ;2020-05-08;30097714;-7
7;5;Volestart;2100;Nume Seira;  Klosterskogen Travbane ;2020-01-04;30097722;90
8;6;Volestart;2160;Nume Seira;  Momarken Travbane ;2020-01-26;30097722;-20
8;2;Volestart;2100;Nume Seira;  Jarlsberg Travbane ;2020-02-07;30097722;70
7;4;Volestart;2140;Nume Seira;  Sørlandets Travpark ;2020-03-01;30097722;2
5;6;Autostart;2140;Boggy Verano;  Momarken Travbane ;2020-01-09;30097737;0
4;1;Volestart;2100;Sellanrå;  Biri Travbane ;2020-01-10;30097741;0
3;12;Volestart;2160;Sellanrå;  Momarken Travbane ;2020-01-17;30097741;140
3;13;Volestart;2160;Sellanrå;  Bjerke Travbane ;2020-01-29;30097741;119
2;5;Autostart;2100;Golden Brunette;  Bjerke Travbane ;2020-01-23;30097742;0
5;8;Autostart;2100;Golden Brunette;  Bjerke Travbane ;2020-03-05;30097742;100
2;7;Autostart;2100;Golden Brunette;  Jarlsberg Travbane ;2020-03-12;30097742;100
7;1;Volestart;2140;Rappsjura;  Leangen Travbane ;2020-01-06;30097745;-26
10;1;Volestart;2140;Rappsjura;  Leangen Travbane ;2020-01-25;30097745;52
4;6;Volestart;2160;Rappsjura;  Leangen Travbane ;2020-02-24;30097745;-66
7;5;Volestart;2120;Mantus;  Klosterskogen Travbane ;2020-01-12;30097748;29
8;10;Volestart;2120;Mantus;  Jarlsberg Travbane ;2020-01-24;30097748;167
4;10;Autostart;2100;Mantus;  Jarlsberg Travbane ;2020-04-20;30097748;42
9;6;Volestart;2140;N.Y. Applause;  Leangen Travbane ;2020-02-10;30097755;-10
2;9;Autostart;2100;Runi;  Jarlsberg Travbane ;2020-04-19;30097756;16
3;2;Volestart;2140;Runi;  Sørlandets Travpark ;2020-05-01;30097756;136
1;3;Volestart;2100;Hof Lisa;  Bergen Travpark ;2020-03-05;30097758;-20
2;6;Autostart;2140;Rokne Råll;  Leangen Travbane ;2020-04-22;30097760;107
4;3;Volestart;2140;Rokne Råll;  Leangen Travbane ;2020-05-04;30097760;232
5;7;Autostart;2040;L.A.'s Magic Moment;  Forus Travbane ;2020-01-05;30097806;240
8;11;Autostart;1609;L.A.'s Magic Moment;  Jarlsberg Travbane ;2020-01-11;30097806;272
1;8;Autostart;2040;L.A.'s Magic Moment;  Forus Travbane ;2020-05-05;30097806;140
4;6;Autostart;2040;Lykkje Kjetil;  Forus Travbane ;2020-04-23;30097807;20
3;4;Volestart;2600;Lykkje Kjetil;  Biri Travbane ;2020-05-02;30097807;100
3;6;Volestart;2060;Lykkje Kjetil;  Forus Travbane ;2020-05-10;30097807;89
7;8;Volestart;2120;Haugs Loppa;  Biri Travbane ;2020-01-10;30097820;25
